unique_num,campain_code,customer_code,customer_name,brand_code,brand_name,pro_code,pro_name,encrypt_procode,decrypt_procode,url
53,16_1_13,16,제이엠비즈콘,1,테팔,13,15. 테팔 스마트 스텐 무선주전자,MTQ3MDU0Ng,1470546,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU0Ng&aid=16_1_13_[DATE]&mid=TMS&rid=[SEQ]
53,16_1_14,16,제이엠비즈콘,1,테팔,14,16. 테팔 미니전기밥솥,MTQ3MDU0Nw,1470547,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU0Nw&aid=16_1_14_[DATE]&mid=TMS&rid=[SEQ]
53,16_1_15,16,제이엠비즈콘,1,테팔,15,17. 테팔 노베오 플러스 토스터기,MTQ3MDU0OA,1470548,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU0OA&aid=16_1_15_[DATE]&mid=TMS&rid=[SEQ]
53,16_1_16,16,제이엠비즈콘,1,테팔,16,18. 테팔 미니 프리토 튀김기 1L,MTQ3MDU0OQ,1470549,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU0OQ&aid=16_1_16_[DATE]&mid=TMS&rid=[SEQ]
53,16_1_17,16,제이엠비즈콘,1,테팔,17,19. 테팔 플랜차 엑스트라그릴,MTQ3MDU1MA,1470550,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU1MA&aid=16_1_17_[DATE]&mid=TMS&rid=[SEQ]
53,16_1_17,16,제이엠비즈콘,1,테팔,17,20. 테팔 열센서 와이드 그릴,MTQ3MDU1MA,1470550,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU1MA&aid=16_1_17_[DATE]&mid=TMS&rid=[SEQ]
53,16_1_17,16,제이엠비즈콘,1,테팔,17,21. 테팔 미니 양면그릴,MTQ3MDU1MA,1470550,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU1MA&aid=16_1_17_[DATE]&mid=TMS&rid=[SEQ]
53,16_1_18,16,제이엠비즈콘,1,테팔,18,22. 일리코 오븐 9L,MTQ3MDU1MQ,1470551,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU1MQ&aid=16_1_18_[DATE]&mid=TMS&rid=[SEQ]
53,16_1_18,16,제이엠비즈콘,1,테팔,18,23. 노베오플러스 미니오븐,MTQ3MDU1MQ,1470551,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU1MQ&aid=16_1_18_[DATE]&mid=TMS&rid=[SEQ]
53,16_1_19,16,제이엠비즈콘,1,테팔,19,24. 테팔 유선 스팀 청소기,MTQ3MDUzMA,1470530,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUzMA&aid=16_1_19_[DATE]&mid=TMS&rid=[SEQ]
53,16_1_19,16,제이엠비즈콘,1,테팔,19,25. 테팔 무선 청소기 에어포스 라이트 14.4V,MTQ3MDUzMA,1470530,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUzMA&aid=16_1_19_[DATE]&mid=TMS&rid=[SEQ]
53,16_1_19,16,제이엠비즈콘,1,테팔,19,26. 에어포스 360 이지,MTQ3MDUzMA,1470530,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUzMA&aid=16_1_19_[DATE]&mid=TMS&rid=[SEQ]
54,16_5_1,16,제이엠비즈콘,5,실리트,1,24. 프리모 스텐냄비 2종세트 (16편수+16L),MTQ3MDUxMA,1470510,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUxMA&aid=16_5_1_[DATE]&mid=TMS&rid=[SEQ]
54,16_5_1,16,제이엠비즈콘,5,실리트,1,25. 프리모 실리썸 양수 냄비 2종 세트 (16L+20L),MTQ3MDUxMA,1470510,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUxMA&aid=16_5_1_[DATE]&mid=TMS&rid=[SEQ]
54,16_5_1,16,제이엠비즈콘,5,실리트,1,"26. 프리모 2종(16편수, 20H) + 찜기 세트",MTQ3MDUxMA,1470510,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUxMA&aid=16_5_1_[DATE]&mid=TMS&rid=[SEQ]
54,16_5_1,16,제이엠비즈콘,5,실리트,1,4. 프리모 실리썸 양수 냄비 3종 세트 (16L+20L+24L),MTQ3MDUxMA,1470510,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUxMA&aid=16_5_1_[DATE]&mid=TMS&rid=[SEQ]
54,16_5_1,16,제이엠비즈콘,5,실리트,1,5. 프리모 실리썸 양수 냄비 4종 세트 (16L+20L+24L+24H),MTQ3MDUxMA,1470510,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUxMA&aid=16_5_1_[DATE]&mid=TMS&rid=[SEQ]
54,16_5_1,16,제이엠비즈콘,5,실리트,1,6. 클래식 듀오 압력솥 옐로우 4.5L+3.0L(바디 2p + 뚜껑 1p) 추가 유리뚜껑1p+찜기1p,MTQ3MDUxMA,1470510,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUxMA&aid=16_5_1_[DATE]&mid=TMS&rid=[SEQ]
58,16_6_1,16,제이엠비즈콘,6,팬콧,1,5인치 탁상용 무선 미니선풍기 SN-VC1000UFR,MTQ3MDU5NA,1470594,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU5NA&aid=16_6_1_[DATE]&mid=TMS&rid=[SEQ]
30,16_2_1,16,제이엠비즈콘,2,TS샴푸,1,1. 더 트러스트 프리미엄 TS샴푸 5종세트 (300g x 4개 + 100g 1개),MTQ3MDQ0Nw,1470447,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ0Nw&aid=16_2_1_[DATE]&mid=TMS&rid=[SEQ]
30,16_2_1,16,제이엠비즈콘,2,TS샴푸,1,2. 더 트러스트 TS샴푸 4종세트 (300g x 2개 + 100g 1개 + 샤워볼),MTQ3MDQ0Nw,1470447,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ0Nw&aid=16_2_1_[DATE]&mid=TMS&rid=[SEQ]
30,16_2_1,16,제이엠비즈콘,2,TS샴푸,1,3. 더 트러스트 TS샴푸 3종 A세트 (300g x 2개 + 샤워볼),MTQ3MDQ0Nw,1470447,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ0Nw&aid=16_2_1_[DATE]&mid=TMS&rid=[SEQ]
30,16_2_1,16,제이엠비즈콘,2,TS샴푸,1,"4. 더 트러스트 TS샴푸 3종 B세트 (300g, 100g x 1개 + 샤워볼)",MTQ3MDQ0Nw,1470447,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ0Nw&aid=16_2_1_[DATE]&mid=TMS&rid=[SEQ]
31,16_3_1,16,제이엠비즈콘,3,아이리버,1,1. TWS 이어폰(ITW-D500),MTQ3MDQ1Mg,1470452,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ1Mg&aid=16_3_1_[DATE]&mid=TMS&rid=[SEQ]
31,16_3_1,16,제이엠비즈콘,3,아이리버,1,2. 사운드뷰 블루투스 스피커(BTS-V3),MTQ3MDQ1Mg,1470452,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ1Mg&aid=16_3_1_[DATE]&mid=TMS&rid=[SEQ]
32,16_4_1,16,제이엠비즈콘,4,아이나비,1,1. 오토그랩(ISH-A03V),MTQ3MDQ1NA,1470454,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ1NA&aid=16_4_1_[DATE]&mid=TMS&rid=[SEQ]
33,17_1_1,17,퍼플랩스 헬스케어,1,세리박스,1,1. 해내리(6개월 패키지),MTQ3MDQ4NA,1470484,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ4NA&aid=17_1_1_[DATE]&mid=TMS&rid=[SEQ]
33,17_1_2,17,퍼플랩스 헬스케어,1,세리박스,2,2. 해보리(4개월 패키지),MTQ3MDQ4NQ,1470485,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ4NQ&aid=17_1_2_[DATE]&mid=TMS&rid=[SEQ]
33,17_1_3,17,퍼플랩스 헬스케어,1,세리박스,3,3. 한번 해보리(2개월 패키지),MTQ3MDQ4Ng,1470486,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ4Ng&aid=17_1_3_[DATE]&mid=TMS&rid=[SEQ]
33,17_1_4,17,퍼플랩스 헬스케어,1,세리박스,4,4. 슈스스 데일리 패키지,MTQ3MDQ4Nw,1470487,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ4Nw&aid=17_1_4_[DATE]&mid=TMS&rid=[SEQ]
33,17_1_5,17,퍼플랩스 헬스케어,1,세리박스,5,5. 데이&나잇 패키지,MTQ3MDQ4OA,1470488,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ4OA&aid=17_1_5_[DATE]&mid=TMS&rid=[SEQ]
33,17_1_6,17,퍼플랩스 헬스케어,1,세리박스,6,6. 세리컷 알파[1개월],MTQ3MDQ4OQ,1470489,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ4OQ&aid=17_1_6_[DATE]&mid=TMS&rid=[SEQ]
33,17_1_7,17,퍼플랩스 헬스케어,1,세리박스,7,7. 세리번 나이트[1개월],MTQ3MDQ4Mw,1470483,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ4Mw&aid=17_1_7_[DATE]&mid=TMS&rid=[SEQ]
33,17_1_8,17,퍼플랩스 헬스케어,1,세리박스,8,8. 세리번 데이 트리플[1개월],MTQ3MDQ5MA,1470490,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ5MA&aid=17_1_8_[DATE]&mid=TMS&rid=[SEQ]
33,17_1_9,17,퍼플랩스 헬스케어,1,세리박스,9,9. 베리굿밀 다이어트[6개입] 헤이즐넛커피맛,MTQ3MDQ5MQ,1470491,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ5MQ&aid=17_1_9_[DATE]&mid=TMS&rid=[SEQ]
33,17_1_9,17,퍼플랩스 헬스케어,1,세리박스,9,10. 베리굿밀 다이어트[6개입] 리얼초코맛,MTQ3MDQ5MQ,1470491,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ5MQ&aid=17_1_9_[DATE]&mid=TMS&rid=[SEQ]
33,17_1_9,17,퍼플랩스 헬스케어,1,세리박스,9,11. 베리굿밀 다이어트[6개입] 호두아몬드맛,MTQ3MDQ5MQ,1470491,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ5MQ&aid=17_1_9_[DATE]&mid=TMS&rid=[SEQ]
33,17_1_9,17,퍼플랩스 헬스케어,1,세리박스,9,12. 베리굿밀 다이어트[6개입] 쿠키앤크림맛,MTQ3MDQ5MQ,1470491,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ5MQ&aid=17_1_9_[DATE]&mid=TMS&rid=[SEQ]
33,17_1_9,17,퍼플랩스 헬스케어,1,세리박스,9,13. 베리굿밀 다이어트[6개입] 그린티라떼맛,MTQ3MDQ5MQ,1470491,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ5MQ&aid=17_1_9_[DATE]&mid=TMS&rid=[SEQ]
41,17_1_10,17,퍼플랩스 헬스케어,1,세리박스,10,3. 세리컷 나이트(1개월)+베리굿밀,MTQ3MDUwMQ,1470501,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUwMQ&aid=17_1_10_[DATE]&mid=TMS&rid=[SEQ]
41,17_1_11,17,퍼플랩스 헬스케어,1,세리박스,11,2. 세리컷 데이 트리플(1개월)+베리굿밀,MTQ3MDUwMg,1470502,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUwMg&aid=17_1_11_[DATE]&mid=TMS&rid=[SEQ]
41,17_1_12,17,퍼플랩스 헬스케어,1,세리박스,12,1. 세리컷 알파(1개월)+베리굿밀,MTQ3MDUwMw,1470503,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUwMw&aid=17_1_12_[DATE]&mid=TMS&rid=[SEQ]
34,18_1_1,18,인터액션,1,어고트론 모니터거치대,1,1. 45-241-224 Matte Black 모니터 거치대,MTQ3MDQ3OQ,1470479,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ3OQ&aid=18_1_1_[DATE]&mid=TMS&rid=[SEQ]
35,19_1_1,19,팜스킨,1,팜스킨,1,1. 왕풍선헤어팩_슈퍼푸드 올리브 헤어마스크 1Pack(3개입),MTQ3MDQ4MQ,1470481,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ4MQ&aid=19_1_1_[DATE]&mid=TMS&rid=[SEQ]
35,19_1_1,19,팜스킨,1,팜스킨,1,2. 왕풍선헤어팩_슈퍼푸드 블랙베리 헤어마스크 1Pack(3개입),MTQ3MDQ4MQ,1470481,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ4MQ&aid=19_1_1_[DATE]&mid=TMS&rid=[SEQ]
36,20_1_1,20,편강한방연구소,1,복세편살,1,1. 구전녹용 복세편살 10포 1박스,MTQ3MDQ4Mg,1470482,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ4Mg&aid=20_1_1_[DATE]&mid=TMS&rid=[SEQ]
38,21_1_1,21,스윙임팩트,1,스윙임팩트,1,1. 홀인원 라이트 골프 스윙연습기,MTQ3MDQ5Ng,1470496,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDQ5Ng&aid=21_1_1_[DATE]&mid=TMS&rid=[SEQ]
42,22_1_1,22,스킨플레이어,1,내셔널지오그래픽,1,에어팟/에어팟 프로/버즈 케이스,MTQ3MDUxMw,1470513,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUxMw&aid=22_1_1_[DATE]&mid=TMS&rid=[SEQ]
45,22_1_2,22,스킨플레이어,1,내셔널지오그래픽,2,브랜드 스몰로고 샌디 갤럭시 S20/S20+/S20 Ultra 폰케이스,MTQ3MDUxNA,1470514,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUxNA&aid=22_1_2_[DATE]&mid=TMS&rid=[SEQ]
45,22_1_3,22,스킨플레이어,1,내셔널지오그래픽,3,브랜드 스몰로고 하드쉘 갤럭시 S20/S20+/S20 Ultra 폰케이스,MTQ3MDUxNQ,1470515,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUxNQ&aid=22_1_3_[DATE]&mid=TMS&rid=[SEQ]
45,22_1_4,22,스킨플레이어,1,내셔널지오그래픽,4,글로벌씰 울트라슬림핏 갤럭시 S20/S20+/S20 Ultra 폰케이스,MTQ3MDUxNg,1470516,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUxNg&aid=22_1_4_[DATE]&mid=TMS&rid=[SEQ]
45,22_1_5,22,스킨플레이어,1,내셔널지오그래픽,5,글로벌씰 젤하드 갤럭시 S20/S20+/S20 Ultra 폰케이스,MTQ3MDUxNw,1470517,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUxNw&aid=22_1_5_[DATE]&mid=TMS&rid=[SEQ]
45,22_1_6,22,스킨플레이어,1,내셔널지오그래픽,6,글로벌씰 아이슬라이드 갤럭시 S20/S20+/S20 Ultra 폰케이스,MTQ3MDUxOA,1470518,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUxOA&aid=22_1_6_[DATE]&mid=TMS&rid=[SEQ]
45,22_1_7,22,스킨플레이어,1,내셔널지오그래픽,7,퍼더 샌디 갤럭시 S20/S20+/S20 Ultra 폰케이스,MTQ3MDUxOQ,1470519,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUxOQ&aid=22_1_7_[DATE]&mid=TMS&rid=[SEQ]
45,22_1_8,22,스킨플레이어,1,내셔널지오그래픽,8,갤럭시 Z플립 옐로우보더/글로벌씰/퍼더에디션 폰케이스,MTQ3MDUyMA,1470520,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUyMA&aid=22_1_8_[DATE]&mid=TMS&rid=[SEQ]
45,22_1_9,22,스킨플레이어,1,내셔널지오그래픽,9,갤럭시폴드 브라운/블랙 폰케이스,MTQ3MDUyMQ,1470521,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUyMQ&aid=22_1_9_[DATE]&mid=TMS&rid=[SEQ]
45,22_1_10,22,스킨플레이어,1,내셔널지오그래픽,10,러기드범퍼 아이폰11/아이폰11 Pro/아이폰11 Pro Max 폰케이스,MTQ3MDUyMg,1470522,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUyMg&aid=22_1_10_[DATE]&mid=TMS&rid=[SEQ]
45,22_1_11,22,스킨플레이어,1,내셔널지오그래픽,11,인투더와일드 젤리 아이폰11/아이폰11 Pro/아이폰11 Pro Max 폰케이스,MTQ3MDUyMw,1470523,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUyMw&aid=22_1_11_[DATE]&mid=TMS&rid=[SEQ]
45,22_1_12,22,스킨플레이어,1,내셔널지오그래픽,12,인투더와일드 더블 아이폰11/아이폰11 Pro/아이폰11 Pro Max 폰케이스,MTQ3MDUyNA,1470524,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUyNA&aid=22_1_12_[DATE]&mid=TMS&rid=[SEQ]
45,22_1_13,22,스킨플레이어,1,내셔널지오그래픽,13,글로벌씰 울트라슬림핏 아이폰11/아이폰11 Pro/아이폰11 Pro Max 폰케이스,MTQ3MDUyNQ,1470525,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUyNQ&aid=22_1_13_[DATE]&mid=TMS&rid=[SEQ]
45,22_1_14,22,스킨플레이어,1,내셔널지오그래픽,14,글로벌씰 젤리 아이폰11/아이폰11 Pro/아이폰11 Pro Max 폰케이스,MTQ3MDUyNg,1470526,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUyNg&aid=22_1_14_[DATE]&mid=TMS&rid=[SEQ]
45,22_1_15,22,스킨플레이어,1,내셔널지오그래픽,15,글로벌씰 아이슬라이드 아이폰11/아이폰11 Pro/아이폰11 Pro Max 폰케이스,MTQ3MDUyNw,1470527,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUyNw&aid=22_1_15_[DATE]&mid=TMS&rid=[SEQ]
45,22_1_16,22,스킨플레이어,1,내셔널지오그래픽,16,브랜드로고 하드쉘 아이폰11/아이폰11 Pro/아이폰11 Pro Max 폰케이스,MTQ3MDUyOA,1470528,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUyOA&aid=22_1_16_[DATE]&mid=TMS&rid=[SEQ]
45,22_1_17,22,스킨플레이어,1,내셔널지오그래픽,17,브랜드로고 샌디 아이폰11/아이폰11 Pro/아이폰11 Pro Max 폰케이스,MTQ3MDUyOQ,1470529,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUyOQ&aid=22_1_17_[DATE]&mid=TMS&rid=[SEQ]
43,23_1_1,23,봄날인터내셔널,1,봄날인터내셔널,1,"1. 군고구마말랭이 ",MTQ3MDUxMQ,1470511,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUxMQ&aid=23_1_1_[DATE]&mid=TMS&rid=[SEQ]
43,23_1_1,23,봄날인터내셔널,1,봄날인터내셔널,1,2. 고구마큐브/자색고구마큐브,MTQ3MDUxMQ,1470511,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUxMQ&aid=23_1_1_[DATE]&mid=TMS&rid=[SEQ]
43,23_1_1,23,봄날인터내셔널,1,봄날인터내셔널,1,3. 군고구마바,MTQ3MDUxMQ,1470511,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDUxMQ&aid=23_1_1_[DATE]&mid=TMS&rid=[SEQ]
46,24_1_1,24,대웅제약,1,대웅제약,1,1. 에너씨슬 (30캡슐),MTQ3MDU0NQ,1470545,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU0NQ&aid=24_1_1_[DATE]&mid=TMS&rid=[SEQ]
46,24_1_1,24,대웅제약,1,대웅제약,1,2. 에너씨슬 콜레다운 (30캡슐),MTQ3MDU0NQ,1470545,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU0NQ&aid=24_1_1_[DATE]&mid=TMS&rid=[SEQ]
46,24_1_1,24,대웅제약,1,대웅제약,1,3. 락피더스 (20포),MTQ3MDU0NQ,1470545,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU0NQ&aid=24_1_1_[DATE]&mid=TMS&rid=[SEQ]
52,25_1_1,25,마이비,1,마이비,1,1. 라이킷 도시락 10종 10팩,MTQ3MDU4MQ,1470581,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU4MQ&aid=25_1_1_[DATE]&mid=TMS&rid=[SEQ]
52,25_1_2,25,마이비,1,마이비,2,2. 다이어트 도시락 밸런스라인 10종 10팩,MTQ3MDU4Mg,1470582,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU4Mg&aid=25_1_2_[DATE]&mid=TMS&rid=[SEQ]
52,25_1_3,25,마이비,1,마이비,3,3. 클린데이밀 6종 12팩,MTQ3MDU4Mw,1470583,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU4Mw&aid=25_1_3_[DATE]&mid=TMS&rid=[SEQ]
55,26_1_1,26,동아제약,1,파티온,1,1. 노스캄 리페어 모이스처 크림 50ml,MTQ3MDU4NQ,1470585,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU4NQ&aid=26_1_1_[DATE]&mid=TMS&rid=[SEQ]
55,26_1_1,26,동아제약,1,파티온,1,"2. 노스캄 리페어 선크림 50ml (SPF50+, PA++++)",MTQ3MDU4NQ,1470585,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU4NQ&aid=26_1_1_[DATE]&mid=TMS&rid=[SEQ]
55,26_1_1,26,동아제약,1,파티온,1,3. 아쿠아 바이옴 토너 패드 80매,MTQ3MDU4NQ,1470585,https://skt.sellerd.co.kr/m/product/details/sktlms?referrer=SKT_LMS&cid=Ts238U-skt001-oq23Mp&proCode=MTQ3MDU4NQ&aid=26_1_1_[DATE]&mid=TMS&rid=[SEQ]
